cytokine,cell
TGFB1,erythroid progenitor cell
TGFB1,preadipocyte
TGFB1,ligament cell
TGFB1,epithelioid macrophage
TGFB1,skeletal muscle cell
TGFB1,polygonal cell
TGFB1,type B pancreatic cell
TGFB1,mesodermal cell
TGFB1,neuron of cerebral cortex
TGFB1,helper T cell
TGFB1,tendon cell
TGFB1,plasmacytoid dendritic cell
TGFB1,induced T-regulatory cell
TGFB1,osteocyte
TGFB1,dendritic cell
TGFB1,aortic smooth muscle cell
TGFB1,intestinal epithelial cell
TGFA,keratinocyte
TGFA,hepatocyte
TGFA,epithelial cell
TGFA,astrocyte
TGFA,neuron
TGFA,chondrocyte
TGFA,monocyte
TGFA,fibroblast
TGFA,fibrocyte
TGFA,endothelial cell
TGFA,macrophage
TGFA,natural killer cell
TGFA,granulosa cell
TGFA,motor neuron
TGFA,articular chondrocyte
TGFA,Sertoli cell
TGFA,glial cell
TGFA,oocyte
TGFA,stromal cell
TGFA,multinucleated giant cell
TGFA,melanocyte
TGFA,auditory hair cell
TGFA,enterocyte
TGFA,embryonic cell
CKLF,myoblast
CKLF,endothelial cell
CCL3L1,eosinophil
GDF15,myelinating Schwann cell
GDF15,neuron
GDF15,cardiac muscle cell
GDF15,fibroblast
GDF15,muscle cell
GDF15,endothelial cell
GDF15,oligodendrocyte
GDF15,epithelial cell
GDF15,T cell
GDF15,macrophage
GDF15,microglial cell
GDF15,plasma cell
GDF15,embryonic stem cell
GDF15,sensory neuron
GDF15,osteoclast
GDF15,blastoderm cell
GDF15,osteocyte
GDF15,enterocyte
GDF15,neutrophil
GDF15,platelet
GDF15,mature astrocyte
GDF15,stem cell
GDF15,skeletal muscle cell
GDF15,oocyte
GDF15,neuron of cerebral cortex
GDF15,Sertoli cell
GDF15,reticulocyte
GDF15,trichogen cell
GDF15,natural killer cell
SPP1,osteoblast
SPP1,macrophage
SPP1,fibroblast
SPP1,smooth muscle cell
SPP1,leukocyte
SPP1,T cell
SPP1,osteoclast
SPP1,B cell
SPP1,mesenchymal cell
SPP1,glomerular visceral epithelial cell
SPP1,T-helper 1 cell
SPP1,"CD4-positive, alpha-beta T cell"
SPP1,chondrocyte
SPP1,monocyte
SPP1,neutrophil
SPP1,endothelial cell
SPP1,cardiac fibroblast
SPP1,epithelial cell
SPP1,"CD8-positive, alpha-beta T cell"
SPP1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
SPP1,keratinocyte
SPP1,platelet
SPP1,cementoblast
OSM,leukocyte
OSM,macrophage
OSM,hepatocyte
OSM,astrocyte
OSM,keratinocyte
OSM,endothelial cell
OSM,stromal cell
OSM,osteoblast
OSM,synovial cell
OSM,connective tissue cell
IL34,macrophage
IL34,monocyte
IL34,inflammatory macrophage
IL34,alternatively activated macrophage
IL34,myeloid cell
IL34,microglial cell
IL34,fat cell
IL34,neutrophil
IL34,neuron
IL34,endothelial cell
IL10,T cell
IL10,macrophage
IL10,B cell
IL10,monocyte
IL10,"CD4-positive, alpha-beta T cell"
IL10,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
IL10,lymphocyte
IL10,dendritic cell
IL10,"CD8-positive, alpha-beta T cell"
IL10,leukocyte
IL10,T-helper 1 cell
IL10,regulatory B cell
IL10,neutrophil
IL10,microglial cell
IL10,Tr1 cell
IL10,regulatory T cell
IL10,T-helper 2 cell
IL10,professional antigen presenting cell
IL10,myeloid cell
IL10,alternatively activated macrophage
IL10,natural killer cell
IL10,peritoneal macrophage
IL10,induced T-regulatory cell
IL10,mast cell
IL10,plasmacytoid dendritic cell
IL10,myeloid dendritic cell
IL10,T-helper 17 cell
IL10,effector T cell
IL10,eosinophil
IL10,cytotoxic T cell
IL10,neuron
IL10,B-1 B cell
IL10,Kupffer cell
IL10,epidermal cell
IL10,B-1a B cell
IL10,adult endothelial progenitor cell
IL10,fibroblast
IL10,hematopoietic stem cell
IL10,memory B cell
IL10,epithelial cell
IL10,platelet
IL10,endothelial cell
IL10,mature microglial cell
IL10,Langerhans cell
IL10,"CD8-positive, alpha-beta regulatory T cell"
IL10,gamma-delta T cell
IL10,mature neutrophil
IL10,plasma cell
IL10,bronchial epithelial cell
IL10,splenic macrophage
IL10,smooth muscle cell
IL10,conventional dendritic cell
IL10,erythrocyte
IL10,keratinocyte
IL10,granulocyte
IL10,pigmented ciliary epithelial cell
IL10,goblet cell
IL10,astrocyte
IL10,T-helper 9 cell
IL10,alveolar macrophage
IL10,osteoblast
IL10,hepatocyte
IL10,mononuclear phagocyte
IL10,tracheal epithelial cell
IL10,"CD4-positive, alpha-beta intraepithelial T cell"
IL10,mature B cell
IL10,memory T cell
IL10,embryonic stem cell
IL10,granulocyte monocyte progenitor cell
IL10,plasmablast
IL10,natural T-regulatory cell
IL10,fat cell
IL10,classical monocyte
IL10,neuronal stem cell
IL10,glial cell
IL10,naive T cell
IL10,chondrocyte
IL10,follicular dendritic cell
IL10,helper T cell
IL10,"CD8-positive, alpha-beta cytotoxic T cell"
IL10,"double-positive, alpha-beta thymocyte"
IL10,osteoclast
IL10,mature NK T cell
IL10,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell"
IL10,melanocyte
IL10,CD11c-low plasmacytoid dendritic cell
IL10,thymocyte
IL10,glomerular endothelial cell
IL10,cardiac muscle cell
IL12B,macrophage
IL12B,T-helper 1 cell
IL12B,T cell
IL12B,dendritic cell
IL12B,B cell
IL12B,memory B cell
IL12B,memory T cell
IL12B,Langerhans cell
IL12B,microglial cell
IL12B,neutrophil
IL12B,thymic plasmacytoid dendritic cell
IL12B,lymphocyte
IL12B,myoblast
IL12B,glial cell
CXCL8,neutrophil
CXCL8,monocyte
CXCL8,epithelial cell
CXCL8,endothelial cell
CXCL8,keratinocyte
CXCL8,macrophage
CXCL8,T cell
CXCL8,eosinophil
CXCL8,leukocyte
CXCL8,bronchial epithelial cell
CXCL8,intestinal epithelial cell
CXCL8,respiratory epithelial cell
CXCL8,fibroblast
CXCL8,mature neutrophil
CXCL8,mast cell
CXCL8,stromal cell
CXCL8,epithelial cell of lung
CXCL8,platelet
CXCL8,hepatocyte
CXCL8,alveolar macrophage
CXCL8,B cell
CXCL8,adult endothelial progenitor cell
CXCL8,mesenchymal cell
CXCL8,granulocyte
CXCL8,granulosa cell
CXCL8,enterocyte
CXCL8,neuron
CXCL8,chondrocyte
CXCL8,osteoclast
CXCL8,hematopoietic stem cell
CXCL8,astrocyte
CXCL8,lymphocyte
CXCL8,"CD4-positive, alpha-beta T cell"
CXCL8,pneumocyte
CXCL8,stem cell
CXCL8,mesothelial cell
CXCL8,myeloid cell
CXCL8,basophil
CXCL8,fat cell
CXCL8,erythrocyte
CXCL8,endothelial cell of lymphatic vessel
CXCL8,epidermal cell
CXCL8,embryonic stem cell
CXCL8,urothelial cell
CXCL8,microglial cell
CXCL8,T-helper 17 cell
CXCL8,retinal pigment epithelial cell
CXCL8,dendritic cell
CXCL8,trophoblast cell
CXCL8,articular chondrocyte
CXCL8,pancreatic stellate cell
CXCL8,mature natural killer cell
CXCL8,"CD4-positive, alpha-beta intraepithelial T cell"
CXCL8,keratocyte
CXCL8,pleural macrophage
CXCL8,"CD8-positive, alpha-beta T cell"
CXCL8,myoblast
CXCL8,synovial cell
CXCL8,melanocyte
CXCL8,large luteal cell
IL23A,T-helper 17 cell
IL23A,neutrophil
IL36RN,keratinocyte
IL1F10,macrophage
IL7,T cell
IL7,B cell
IL7,precursor B cell
IL7,stromal cell
IL7,"CD4-positive, alpha-beta T cell"
IL7,lymphocyte
IL7,"CD8-positive, alpha-beta T cell"
IL7,thymocyte
IL7,keratinocyte
IL7,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
IL7,naive T cell
IL7,mature T cell
IL7,leukocyte
IL7,"CD8-positive, alpha-beta memory T cell"
IL7,natural killer cell
IL7,epithelial cell of thymus
IL7,pro-B cell
IL7,stem cell
IL7,gamma-delta T cell
IL7,T-helper 1 cell
IL7,chondrocyte
IL7,fibroblast
IL7,double negative thymocyte
IL7,intestinal epithelial cell
IL7,memory T cell
IL7,neuron
IL7,articular chondrocyte
IL7,bladder cell
IL7,ameloblast
IL7,cortical thymic epithelial cell
IL7,mesenchymal cell
IL7,macrophage
IL7,T-helper 17 cell
IL7,mature NK T cell
IL7,"CD22-positive, CD38-low small pre-B cell"
IL7,"CD4-positive, alpha-beta intraepithelial T cell"
IL7,regulatory T cell
IL7,endothelial cell
IL7,enterocyte
IL7,peritoneal macrophage
IL7,fetal thymocyte
IL7,smooth muscle myoblast
IL7,epithelial cell
IL7,"CD4-positive, alpha-beta memory T cell"
IL7,oocyte
IL7,"CD8-positive, alpha-beta cytotoxic T cell"
IL7,DN4 thymocyte
IL7,endothelial cell of lymphatic vessel
IL7,short term hematopoietic stem cell
IL7,osteoblast
IL7,"double-positive, alpha-beta thymocyte"
IL20,endothelial cell
IL20,T-helper 2 cell
IL20,keratinocyte
IL20,"CD8-positive, alpha-beta T cell"
IL20,osteoclast
IL3,basophil
IL3,mast cell
IL3,T cell
IL3,stem cell
IL3,megakaryocyte
IL3,platelet
IL3,bone marrow cell
IL3,granulocyte monocyte progenitor cell
IL3,neutrophil
IL3,erythroid progenitor cell
IL3,hematopoietic stem cell
IL3,osteoclast
IL3,leukocyte
IL3,eosinophil
IL3,common myeloid progenitor
IL3,lymphocyte
IL3,macrophage
IL3,keratinocyte
IL3,T-helper 2 cell
IL3,precursor B cell
IL3,endothelial cell
IL3,natural killer cell
IL3,"CD4-positive, alpha-beta T cell"
IL3,B cell
IL3,monocyte
IL3,megakaryocyte progenitor cell
IL3,"CD8-positive, alpha-beta T cell"
IL3,neuron
IL3,blood cell
IL3,megakaryocyte-erythroid progenitor cell
IL3,osteoblast
IL3,myeloid lineage restricted progenitor cell
IL3,dendritic cell
IL3,motor neuron
IL3,pluripotent stem cell
IL3,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
IL3,mesenchymal cell
IL3,microglial cell
IL3,chondrocyte
IFNL3,natural killer cell
IFNL3,macrophage
IFNL3,T cell
IFNL3,hepatocyte
IFNL3,leukocyte
IFNL3,B cell
IFNL3,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
IFNL3,regulatory T cell
IL17F,T cell
IL17F,T-helper 17 cell
IL17F,keratinocyte
IL17F,professional antigen presenting cell
IL17F,osteoblast
IL17F,"CD4-positive, alpha-beta T cell"
IL17F,neutrophil
IL17F,endothelial cell
IL17F,endothelial cell of vascular tree
IL33,eosinophil
IL33,mast cell
IL33,T-helper 2 cell
IL33,epithelial cell
IL33,"CD8-positive, alpha-beta T cell"
IL33,macrophage
IL33,T cell
IL33,neutrophil
IL33,osteoclast
IL33,endothelial cell
IL33,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
IL33,goblet cell
IL33,astrocyte
IL33,natural killer cell
IL33,myeloid cell
IL33,fibroblast
IL33,microglial cell
IL33,fat cell
IL33,cardiac muscle cell
IL33,leukocyte
IL33,lymphocyte
IL33,dendritic cell
IL33,basophil
IL33,glial cell
IL33,alveolar macrophage
IL33,multinuclear osteoclast
IL33,stromal cell
IL33,nuocyte
IL33,mature microglial cell
IL33,fibrocyte
IL33,muscle cell
IL33,melanocyte
IL33,erythroid progenitor cell
IL33,hair follicle melanocyte
IL33,helper T cell
IL33,"CD4-positive, alpha-beta T cell"
IL33,B-1 B cell
IL33,osteoblast
IL33,cholangiocyte
IL33,alternatively activated macrophage
IL1RN,monocyte
IL1RN,macrophage
IL1RN,neutrophil
IL1RN,mature neutrophil
IL1RN,hepatocyte
IL1RN,neuron
IL1RN,keratinocyte
IL1RN,leukocyte
IL1RN,T-helper 17 cell
IL1RN,mononuclear phagocyte
IL1RN,T cell
IL1RN,B cell
IL1RN,"CD4-positive, alpha-beta T cell"
IL1RN,fibroblast
IL1RN,thymocyte
IL1RN,microglial cell
IL1RN,neuron of cerebral cortex
IL1RN,muscle cell
IL1RN,classical monocyte
IL1RN,pericyte cell
IL1RN,cardiac muscle cell
IL1RN,T-helper 1 cell
IL1RN,trophoblast cell
IL1RN,M cell
IL1RN,dendritic epidermal T cell
IL1RN,articular chondrocyte
IL1RN,epithelial cell
IL1RN,myelinating Schwann cell
IL1RN,Sertoli cell
IL1RN,mast cell
IL1RN,pneumocyte
IL36G,keratinocyte
IL2,T cell
IL2,lymphocyte
IL2,natural killer cell
IL2,"CD4-positive, alpha-beta T cell"
IL2,B cell
IL2,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
IL2,mature natural killer cell
IL2,"CD8-positive, alpha-beta T cell"
IL2,thymocyte
IL2,monocyte
IL2,cytotoxic T cell
IL2,helper T cell
IL2,dendritic cell
IL2,T-helper 1 cell
IL2,naive T cell
IL2,leukocyte
IL2,regulatory T cell
IL2,fibroblast
IL2,eosinophil
IL2,gamma-delta T cell
IL2,neutrophil
IL2,effector T cell
IL2,macrophage
IL2,bone marrow cell
IL2,T-helper 2 cell
IL2,mast cell
IL2,mature NK T cell
IL2,platelet
IL2,"CD8-positive, alpha-beta cytotoxic T cell"
IL2,induced T-regulatory cell
IL2,erythrocyte
IL2,fetal thymocyte
IL2,oocyte
IL2,CD4-positive helper T cell
IL2,neuron
IL2,granulocyte monocyte progenitor cell
IL2,keratinocyte
IL2,endothelial cell
IL2,hippocampal neuron
IL2,T-helper 17 cell
IL2,stem cell
IL2,memory T cell
IL2,naive B cell
IL2,myeloid cell
IL2,hematopoietic stem cell
IL2,blood cell
IL2,"CD4-positive, alpha-beta memory T cell"
IL2,mesothelial cell
IL2,glomerular visceral epithelial cell
IL2,"naive thymus-derived CD4-positive, alpha-beta T cell"
IL2,pyramidal cell
IL2,double negative thymocyte
IL2,CD103-positive dendritic cell
IL2,microglial cell
IL2,memory B cell
IL2,decidual natural killer cell
IL2,basophil progenitor cell
IL2,type B pancreatic cell
IL2,natural T-regulatory cell
IL2,T follicular helper cell
IL6,macrophage
IL6,monocyte
IL6,fibroblast
IL6,T cell
IL6,B cell
IL6,endothelial cell
IL6,osteoblast
IL6,lymphocyte
IL6,leukocyte
IL6,neutrophil
IL6,hepatocyte
IL6,keratinocyte
IL6,platelet
IL6,osteoclast
IL6,fat cell
IL6,astrocyte
IL6,mast cell
IL6,stromal cell
IL6,"CD4-positive, alpha-beta T cell"
IL6,neuron
IL6,mesenchymal cell
IL6,plasma cell
IL6,chondrocyte
IL6,megakaryocyte
IL6,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
IL6,epithelial cell
IL6,Kupffer cell
IL6,microglial cell
IL6,oocyte
IL6,bone marrow cell
IL6,muscle cell
IL6,peritoneal macrophage
IL6,eosinophil
IL6,T-helper 17 cell
IL6,cardiac muscle cell
IL6,mesangial cell
IL6,myeloid cell
IL6,erythrocyte
IL6,enterocyte
IL6,thymocyte
IL6,sperm
IL6,splenic macrophage
IL6,glomerular visceral epithelial cell
IL6,stem cell
IL6,smooth muscle cell
IL6,natural killer cell
IL6,professional antigen presenting cell
IL6,T-helper 2 cell
IL6,granulocyte monocyte progenitor cell
IL6,alternatively activated macrophage
IL6,preadipocyte
IL6,Sertoli cell
IL6,dendritic cell
IL6,myoblast
IL6,T-helper 1 cell
IL6,"CD8-positive, alpha-beta T cell"
IL6,hematopoietic stem cell
IL6,cholangiocyte
IL6,mammary epithelial cell
IL6,pericyte cell
IL6,granulosa cell
IL6,folliculostellate cell
IL6,endothelial cell of vascular tree
IL6,myeloid dendritic cell
IL6,plasmablast
IL6,hippocampal neuron
IL6,follicular dendritic cell
IL6,oligodendrocyte
IL6,motor neuron
IL6,bone cell
IL6,regulatory T cell
IL6,sensory neuron
IL6,smooth muscle myoblast
IL6,endocrine cell
IL6,B-1 B cell
IL6,cardiac fibroblast
IL6,T follicular helper cell
IL6,mesothelial cell
IL6,reticulocyte
IL6,neural cell
IL6,retinal cell
IL6,cap cell
IL6,"CD4-positive, alpha-beta intraepithelial T cell"
IL6,osteocyte
IL6,melanocyte
IL6,megakaryocyte progenitor cell
IL6,myelinating Schwann cell
IL6,glial cell
IL6,"CD14-positive, CD16-positive monocyte"
IL6,induced T-regulatory cell
IL6,magnocellular neurosecretory cell
IL6,helper T cell
IL6,CD4-positive helper T cell
IL6,granulocyte
IL6,mature neutrophil
IL6,hematopoietic multipotent progenitor cell
IL6,PP cell
IL6,corneal epithelial cell
IL6,adult endothelial progenitor cell
IL6,endothelial cell of lymphatic vessel
IL6,mature astrocyte
IL6,neuroendocrine cell
IL6,T-helper 22 cell
IL6,myotube
IL6,embryonic stem cell
IL6,male germ cell
IL6,multi fate stem cell
IL6,parietal cell
IL6,pneumocyte
IL6,cementoblast
IL6,effector T cell
IL6,spermatocyte
IL6,trophoblast cell
IL6,bladder cell
IL6,pluripotent stem cell
IL6,epithelial cell of prostate
IL6,neuronal stem cell
IL6,granule cell
IL6,Langerhans cell
IL6,keratocyte
IL6,aortic endothelial cell
IL6,intestinal epithelial cell
IL6,basal cell
IL6,germinal center B cell
IL6,mature microglial cell
IL6,pancreatic ductal cell
LECT2,hepatocyte
LECT2,macrophage
LECT2,endothelial cell
LECT2,neuron
LECT2,monocyte
LECT2,leukocyte
